y,x1,x2,x3,x4,x5,x6,x7 
1,0.848587073,-2.033538191,0.47422392,1.264837633,0.175282099,R,D
0,5.995883451,-2.319948279,0.16561018,-0.097290221,0.365517452,R,C
0,3.144409415,-2.090788708,0.639663308,-0.198117374,0.09151147,R,C
0,7.008539174,-1.743510109,0.760995341,2.216124044,0.605818913,AA,C
0,6.404569222,-2.526116299,0.300956408,-0.516194664,0.225099946,AA,B
0,4.990496857,-2.901485672,0.717643612,1.467620817,0.205237963,AA,B
1,-0.740816942,-1.429968215,0.821696202,-0.176679814,0.423442111,R,C
0,2.221185906,-1.935965911,0.595102745,0.015726662,0.064372776,R,C
1,-0.231450189,-1.887670053,0.281527619,-0.047579816,0.083695954,R,B
1,1.288001688,-1.534248884,0.436731944,0.234623126,0.25988796,R,B
1,-0.495706161,-2.193678067,0.898381904,-0.567629921,0.188640795,AA,D
1,0.472141483,-1.886263631,0.705809934,2.066913892,0.358399866,R,B
0,3.380203506,-2.763387225,0.358450673,0.309112011,0.228830706,AA,D
1,6.544617649,-2.146819829,0.863865288,1.8372172,0.776576673,R,D
1,-1.594066841,-2.052517734,0.473545883,0.056758817,0.15522644,R,D
0,6.100323942,-1.118726097,0.326327595,0.803810781,0.305787032,R,D
0,7.533512628,-2.439716459,0.640668754,-0.504771058,0.104994106,R,B
0,9.245632582,-2.29427836,0.406060071,-0.715089805,0.11119296,R,D
0,4.594763863,-0.820646957,0.803279812,2.356644823,0.224022865,R,C
1,-3.284779352,-2.165288676,1.273139979,0.400676033,0.406794196,R,D
0,3.76579084,-1.495421255,0.181294545,1.111273385,0.611425471,R,B
1,-1.110345583,-2.455356685,0.639663401,-1.463407419,0.044665784,R,C
0,5.575127745,-1.520327651,0.636765944,0.113181974,0.674098547,R,C
0,1.662019061,-1.588673752,0.921180871,0.871999655,0.228469894,AA,C
0,-0.753557794,-1.56676395,0.890102453,-0.772381258,0.292321572,R,C
0,-0.513725842,-2.055409288,0.474347664,2.620195273,0.106166268,R,C
0,1.868739265,-1.832988345,0.702674846,0.726619707,0.569592224,R,C
0,6.703883465,-1.61402408,0.839299176,1.374324472,0.304337771,R,D
1,-0.94857511,-1.947879873,2.445062101,0.686568221,0.008957571,R,C
1,1.203941258,-1.605809754,0.37128459,0.152522323,0.018582156,AA,C
0,3.890892841,-2.568800806,0.694644352,0.015500356,0.013020768,R,C
0,8.213902197,-2.186508241,0.126824649,1.993453258,0.339137272,R,C
0,7.596288449,-2.412733079,0.461662439,0.069405387,0.389045491,R,C
0,7.972354358,-1.8447181,0.498580654,0.416665426,0.05153867,R,D
1,6.158084354,-2.042924649,1.460094203,0.905573019,0.014118795,AA,D
1,-2.408070636,-1.356273801,0.992986433,0.126869925,0.236979794,AA,B
0,10.25883671,-1.874167231,0.78241414,-0.291549967,0.040840733,R,C
0,7.41315857,-2.159797534,0.538069203,0.665429092,0.06721012,R,C
0,2.16372498,-2.199083646,0.924141119,-0.705436667,0.051713811,R,D
0,-0.027747441,-2.127259474,0.218743172,-0.111291038,0.36071855,R,D
0,7.403145348,-2.112716323,0.838592283,0.287125728,0.015487251,R,D
0,6.55041938,-1.741225022,0.641637372,-0.660918999,0.329414168,R,A
1,-2.94547004,-2.128093142,0.623735074,-1.537422126,0.208827041,AA,B
1,2.152000932,-1.74619614,0.747229525,-1.612347529,0.301937353,AA,D
0,7.319194363,-2.283046063,0.230077216,-0.285697038,0.484220015,R,B
0,4.162625503,-2.125350985,0.403583469,-2.107767946,0.281459202,R,C
1,1.18409793,-1.268296452,1.876634399,1.214487635,0.120072894,R,C
0,1.871316228,-3.036624896,0.856244537,-0.169220081,0.372585599,R,D
1,-7.556133009,-1.448108018,0.229335768,-1.047374006,0.023674996,R,C
0,1.903972335,-1.482216935,0.321416669,-0.160141972,0.181741007,R,A
0,2.177974396,-2.194027203,0.563276676,1.126167618,0.136106071,AA,C
0,3.075589297,-2.149512236,1.143031664,-1.513368502,0.090051414,R,D
0,3.312179683,-2.0014451,1.035124218,-0.152030197,0.583906321,AA,C
1,-0.670577349,-2.088072021,0.702612518,-1.438835419,0.082288723,R,D
0,-1.721084487,-1.889096089,0.160764854,-0.810977162,0.260995685,R,B
1,-6.335668798,-1.93241432,0.127852376,0.334987614,0.281002118,R,B
0,7.390182494,-2.701186282,0.709777662,-1.925507422,0.354581113,R,D
0,7.589869839,-2.176902518,0.59668685,0.657184439,0.433870114,R,D
0,3.903630335,-2.492438187,0.537944529,-1.07965463,0.501222096,R,C
0,0.801507065,-2.122712473,1.06308463,0.796234151,0.186588185,R,B
1,0.911871088,-2.734742595,0.58190499,2.107925323,0.311813577,AA,A
1,2.540718382,-1.342581461,0.808299982,1.890610287,0.02281433,AA,C
1,-0.400230414,-2.992308869,0.513589554,0.0268512,0.33627381,AA,C
0,4.564118145,-2.746085725,0.56395568,-0.537420696,0.048935852,R,D
1,-2.965724204,-2.235845213,1.624462975,-0.194719379,0.046706354,AA,C
1,1.721386624,-1.986396211,1.248906564,1.857584756,0.017821438,R,B
0,7.897755657,-2.022553115,0.3964342,0.762348427,0.00132578,R,C
0,-0.877848825,-1.873452935,0.508488436,-0.611021716,0.434259652,R,C
1,-1.912202761,-2.043330956,0.682072667,-0.728071886,0.174214303,R,C
0,1.50112755,-2.25996128,0.234959196,-0.57252577,0.023977086,R,C
1,-0.893864238,-1.814133425,0.270769276,0.600003415,0.087728114,R,C
0,-0.672320548,-1.801816737,0.060296189,-2.837343133,0.228343712,AA,D
0,10.67584748,-2.032461477,0.521345426,-1.443386106,0.162233364,R,B
0,6.947586292,-2.22911206,0.853473882,0.341249074,0.027941582,R,D
0,6.546816307,-2.122079864,0.536700295,2.346499309,0.494820195,R,B
0,1.237924168,-1.784189796,0.748876552,0.156146849,0.157061427,R,D
0,6.918299492,-1.84636865,0.489170958,0.173379468,0.422379195,AA,C
0,1.646162098,-2.31765397,0.746070088,-1.88034154,0.164539615,R,B
1,0.485225578,-2.158559865,0.443296894,0.66093186,0.229308866,R,C
0,4.304656076,-2.362404471,0.250280407,-0.190836538,0.228179453,R,C
0,1.727239664,-2.105980181,0.542037963,0.639964269,0.641149989,AA,B
1,0.709501933,-2.734307042,0.324979972,-0.796744607,0.138190283,R,C
1,-1.406215021,-2.069556972,0.324424271,1.6649852,0.17397917,R,A
0,4.507797181,-0.942299557,0.154618968,-0.602995529,0.451360539,R,D
0,2.926834126,-1.519030731,0.117112008,1.00224515,0.213820286,R,D
0,2.171594673,-2.170880194,0.301377702,0.239624305,0.008684314,R,C
1,9.390902595,-2.227108473,1.51434739,-1.137795843,0.263069673,R,C
1,-0.792467148,-2.386969987,0.339093167,0.683427436,0.137311351,AA,D
0,5.556237971,-1.502907855,0.569337993,-0.482873549,0.277165746,R,C
1,6.696180847,-2.355723588,0.878550699,0.967396435,0.107578988,R,C
0,-1.44330585,-2.311367279,0.486077974,1.443706631,0.104711652,R,D
0,2.99086408,-2.419596833,0.487254286,1.05881803,0.778222126,R,C
0,4.649155423,-1.459049877,0.596163682,0.632402687,0.03695449,AA,D
1,6.89567224,-2.125507768,1.083045159,0.174147266,0.650286946,R,C
0,4.149487166,-2.37565038,1.886403468,1.761040821,0.136876221,R,D
1,-2.980876172,-2.009853398,0.635389973,2.316677901,0.06152752,AA,B
0,4.292826886,-2.000298692,0.476214742,2.471239097,0.145660105,R,D
1,3.628215548,-2.270435622,2.108542575,0.379316794,0.182820865,R,C
1,-0.153338467,-1.506120437,1.15352296,-0.346546624,0.499086939,R,B
0,1.526633533,-1.706434053,2.020591634,-1.514424522,0.388460822,R,C
0,9.753644836,-2.427325893,0.762489337,-0.53225255,0.279577399,R,D
1,3.681936974,-1.867506823,0.75834231,-1.116332105,0.008851257,AA,C
0,4.788476808,-1.92386368,0.908743523,-2.036010245,0.138421373,R,D
1,1.571939089,-0.993591756,0.946346796,-2.148378966,0.392960781,R,D
0,3.843986695,-1.353782647,0.455609932,0.088500863,0.685316198,R,C
1,10.09839196,-2.028769515,0.748951134,1.717270555,0.365885454,R,C
0,2.593328784,-2.029482862,0.351625694,-3.75116816,0.610146702,AA,C
0,1.226047196,-2.071365079,0.472876154,-0.595530794,0.049661785,R,D
1,4.839314299,-1.410775189,0.743354882,1.477774229,0.256022097,R,B
1,-0.484547078,-1.622426973,0.883601965,0.567663113,0.052208319,R,D
1,5.241887965,-2.02529916,1.528146606,0.614932649,0.137121857,R,C
0,8.820537778,-1.793150357,0.743914363,-1.457253338,0.610663045,AA,B
0,6.471791954,-0.985190123,0.562396907,-1.121188548,0.517503185,R,D
0,11.56464557,-1.351283003,0.426055968,1.378691161,0.198144566,R,C
1,-1.948048943,-1.504029853,0.985017641,2.724144841,0.030087365,R,C
0,5.726337312,-1.868565553,0.658885636,-0.453747545,0.146681447,R,C
0,3.135529554,-1.561845697,0.28554377,-2.233584811,0.012532817,R,C
0,3.305926458,-1.651764704,1.239072995,-0.238781546,0.033385911,R,C
0,1.112490113,-1.979820417,0.672541791,0.78086726,0.414032188,R,D
0,2.874454067,-2.129330642,1.119820956,-0.553099846,0.17237412,R,B
0,2.87450605,-1.951001668,0.904259052,-1.694307618,0.313176498,R,D
0,2.517383818,-2.421926637,1.117691937,-0.096243374,0.175827302,R,C
0,7.015572277,-1.741381364,0.234334006,2.563362536,0.066751966,R,C
0,1.472295082,-1.764761458,0.076809031,-0.27512142,0.216227734,R,C
0,6.890329661,-2.242696404,0.272282598,-1.423441129,0.557375362,R,C
0,2.519403149,-2.313444662,1.848010106,-0.283655357,0.165282072,R,C
0,3.924836508,-2.460935334,0.357374792,0.274770025,0.241626173,R,C
0,2.939081822,-2.255318178,0.531710455,0.50766945,0.243696502,R,D
1,2.672717922,-2.032900227,1.679226015,0.351530921,0.007158531,R,D
0,3.661369326,-2.022727064,1.689638317,-2.425781786,0.002025021,R,C
0,1.144790943,-2.125629607,0.146644161,1.457891715,0.033187825,R,C
0,4.573052351,-2.040103108,0.699615318,-1.258090055,0.017213259,R,C
0,-1.956835416,-1.964231091,0.684593195,1.214149991,0.420296878,R,C
1,-3.648090125,-1.038008712,0.930048831,1.940307512,0.163151571,R,C
0,5.328694857,-2.17861938,0.94066189,-0.274101825,0.238847063,AA,C
0,5.562496061,-1.447041509,0.376350449,2.288986701,0.048049493,AA,D
0,7.994752884,-1.539800482,0.544282907,-0.641706521,0.139162385,AA,D
0,3.5925136,-2.345417153,0.982879959,-0.615820634,0.013340331,AA,D
0,4.888436378,-1.84378183,0.383362455,0.042776486,0.051467863,AA,A
0,0.148708533,-2.439255137,0.536022432,-1.107233858,0.225664993,R,C
0,5.316726603,-2.017725456,0.656993209,-0.175697243,0.235774277,AA,C
0,7.695207785,-2.05119522,0.761117827,-1.654320595,0.231460021,AA,C
0,1.294355886,-2.111823768,0.92457699,-0.251989002,0.322244937,R,A
1,7.010801339,-2.411555665,1.375537399,-0.768040629,8.24E-05,AA,D
1,5.004118414,-1.486501841,1.311440057,-1.620357271,0.118159865,R,D
0,5.888032082,-1.985049537,0.426853899,0.588952609,0.046293,R,B
0,6.108331154,-1.94931325,1.041727951,1.414006615,0.424562592,R,D
1,8.138044639,-1.734588985,1.514659669,-1.112406995,0.036190138,R,D
0,1.560281305,-2.036373881,0.857304863,-0.113954342,0.059726526,R,B
0,7.264251403,-2.127931132,0.506125817,0.603720577,0.407354822,R,D
1,-1.277269062,-1.921209442,1.229857593,-0.28067949,0.01015659,R,C
0,6.271402536,-2.119631119,0.67905614,1.020105395,0.297126666,R,C
1,-0.416321619,-2.350186746,0.752169132,-0.045165505,0.21036676,R,D
1,0.996810407,-1.952004633,0.6767443,-0.99691184,0.13528596,AA,C
0,0.440329604,-1.97315414,0.498344362,-0.344753638,0.310194752,R,B
0,6.783335373,-2.088125832,0.456024943,-1.595132945,0.239782509,R,D
0,9.064608519,-2.199355899,0.459407133,2.226467845,0.164646863,R,D
1,-2.58E-04,-1.835625268,1.214917334,-1.045098147,0.601185239,AA,D
0,4.424495358,-1.98830938,0.552139016,0.20199911,0.30348739,R,C
0,5.209558611,-1.989553744,0.896880101,-0.262635995,0.170359354,R,C
1,-2.191036508,-1.686212856,0.907440263,-1.548884462,0.402964603,R,D
1,-0.158524864,-1.68371532,0.723093374,1.640174885,0.4012233,R,D
1,3.227081669,-2.142018578,2.286965624,0.065487731,0.004227637,R,D
1,6.708728602,-2.437520329,1.822436187,0.444089633,0.394648643,AA,D
0,4.73140099,-2.458195595,1.294127444,2.099996101,0.060670866,R,D
0,1.979120401,-2.66072597,0.477851855,1.644614189,0.240187567,R,D
1,3.718901189,-1.981530763,1.61794934,2.879331062,0.207183696,R,D
0,8.730601385,-2.2870597,0.214384472,1.470861149,0.334635507,AA,C
1,-1.694903372,-2.336044496,0.18368716,-0.701673996,0.416784551,R,C
0,2.81888364,-2.683179432,0.464092399,-1.200596578,0.320381524,R,C
0,3.727374959,-2.297668129,0.962837548,1.953052643,0.203668675,R,B
1,0.113222675,-1.313652504,0.351157123,-2.037101427,0.432619842,AA,D
0,4.278456275,-1.738465572,0.565941393,-0.612748243,0.348877684,R,C
1,13.73697421,-2.906667727,1.185403558,0.201029371,0.670189004,R,D
0,5.263130079,-1.960624237,0.517124577,-1.252611049,0.142016335,R,C
1,5.214791143,-2.496320257,1.493868518,-1.505400285,0.541857799,R,C
1,-2.141835701,-2.220378075,1.107977011,-0.79288492,0.06388353,R,D
0,3.021574995,-2.319563773,1.236701115,-0.284026031,0.020468242,R,C
1,1.738595687,-1.94338687,0.59096114,0.875781677,0.3414972,R,C
0,3.644719787,-1.952338023,1.37014288,0.235798591,0.189565878,R,C
1,4.290692847,-2.476961598,0.839431221,-0.649857244,0.204851644,R,C
1,-1.158192394,-1.940848896,0.879445542,-0.055799432,0.319829973,R,D
0,2.713639432,-1.704434116,1.132031994,-1.526629923,0.062655121,AA,D
0,3.135370983,-1.78413045,0.250025314,0.849708167,0.539279861,R,B
0,3.911654335,-1.873788662,0.761971953,-1.259784365,0.114702685,R,B
1,-3.593850041,-2.362933795,0.931247959,0.834405115,0.03908271,R,B
1,0.019680491,-1.704520747,0.29335811,0.181747023,0.100000292,R,D
0,3.264917883,-2.607822164,0.697662498,2.107148499,0.03094017,AA,C
0,1.304596187,-1.957261033,1.103005996,0.724386348,0.038018888,R,B
1,0.228602009,-2.631268769,0.975994602,-1.155568791,0.040821623,R,C
0,1.783118205,-1.99238457,0.923562699,-1.15186423,0.301487962,R,D
0,2.635926063,-1.024722457,0.224196867,-1.388994391,0.642361675,R,B
0,4.376474533,-2.800683665,0.405917907,-0.366791882,0.193937749,R,D
0,5.336769192,-1.48670003,0.427930963,0.828914333,0.065974302,R,C
0,5.002542408,-2.253160096,0.448227397,1.2920208,0.133339921,R,C
1,-1.976311701,-1.975487502,0.499350116,0.919865905,0.021652408,AA,C
0,6.26855015,-2.613697307,1.093387071,1.120567246,0.391745654,R,D
0,4.427227014,-1.706567517,0.426511295,1.093647618,0.540705317,R,D
0,2.038759523,-2.419598149,1.15476897,0.998042592,0.629015351,AA,B
0,5.742798636,-1.60605586,0.659867499,0.832375023,0.643685292,AA,C
0,6.221838844,-1.662101808,1.186156194,0.958984592,0.489754239,AA,D
1,-4.7832653,-2.132620622,0.288962749,1.375894448,0.719166679,R,C
0,1.525384605,-1.827598139,0.341936026,-2.58030243,0.429282307,AA,B
1,2.088421893,-2.150395753,1.454082508,-1.939208582,0.224528828,AA,C
1,-2.204788809,-1.897678161,0.814470585,-0.229712622,0.111514413,R,C
1,-1.063707426,-1.367447185,0.068641372,-0.412807213,0.372713901,AA,C
0,9.38759417,-2.247505293,0.676715612,-1.156372991,0.444825438,AA,C
1,0.875618465,-2.031697726,0.38985588,-0.187242007,0.302796708,AA,D
0,6.617219433,-1.637377887,0.624549697,0.441967073,0.569155834,R,C
0,1.760745562,-2.034375536,0.78938708,0.167622984,0.163499914,AA,D
0,5.544901054,-2.021956675,0.781187903,-2.957442382,0.004279575,R,C
1,0.816036873,-1.704784804,0.092683397,0.67658674,0.082135214,AA,B
0,1.582149979,-1.96645842,0.264162953,-0.580491451,0.080668073,R,C
1,12.99643575,-2.107164473,0.963036708,1.573107408,0.144865605,R,B
1,-0.902552907,-1.749863171,1.784494931,2.138328133,0.053233618,AA,B
1,-6.070453663,-1.920304186,0.150437471,0.42884373,0.143931468,AA,D
0,3.609130698,-2.149421159,1.289857421,-0.217095843,0.332172039,AA,C
0,0.532922343,-1.823259952,0.353558054,0.097588525,0.635456697,R,C
1,-0.534724463,-2.535942807,1.134376286,-0.98318667,0.239477719,R,C
1,-8.496027351,-2.155811176,0.739194132,0.157433835,0.106887138,AA,C
0,3.247437983,-2.0423189,0.811176125,0.471365841,0.367950975,AA,C
0,3.82017896,-2.249134315,0.872477176,-0.638703933,0.248831248,R,C
1,4.261791053,-1.887006331,0.787226838,-0.034452384,0.228599315,R,C
0,4.729831744,-1.698121352,0.892369535,1.10690983,0.255734957,R,B
0,6.212393682,-1.874484861,0.595528383,0.348325012,0.253625682,R,D
0,4.350480426,-2.29652508,0.539936124,-0.328877938,0.579115082,R,D
0,8.16868474,-1.566294677,0.227612576,-0.851269679,0.225668011,R,C
0,0.304849743,-2.646792477,0.508334325,-1.705517727,0.159934343,R,D
1,-0.824167057,-1.812321745,0.520317852,-0.838197027,0.08128884,R,C
1,5.878488676,-2.637098853,1.56411646,-1.163132326,0.273329403,R,D
0,3.41575109,-1.699130017,0.318158922,-2.128347104,0.471967397,R,B
0,4.974906311,-2.076776776,1.068847323,2.171087999,0.288716595,R,B
1,-11.70926175,-2.280464793,0.46404663,-1.119552338,0.464658721,R,B
1,-1.279780634,-1.939675871,1.493347512,-1.539783238,0.372110673,R,C
0,4.273015389,-1.575408916,0.378404748,1.779547989,0.171227087,R,D
0,3.196676123,-1.95505468,0.452375086,-1.347683776,0.269721488,R,B
0,9.800681166,-1.920652994,0.715906141,0.132613214,0.172365578,R,D
0,3.245615179,-1.682849583,0.115746353,-0.746545094,0.707193315,R,C
0,2.983265946,-1.41011231,0.562756739,0.086488046,0.49664915,R,C
1,-3.364945862,-1.204744593,0.498119262,0.097204782,0.12118398,AA,D
0,3.782238752,-2.230742223,0.226672077,0.477402926,0.053916864,R,A
0,7.623134708,-2.199014243,0.636727998,-1.441200549,0.692600385,R,D
0,1.871355837,-2.215805198,0.17288304,0.436159242,0.397019467,AA,B
0,4.161281762,-1.546048631,0.546941202,-0.445261429,0.46580279,R,C
1,2.027778682,-1.954232328,0.640845662,-0.080614348,0.055680151,R,B
1,-6.996124994,-2.953949859,0.523258764,0.681342003,0.079434735,R,C
0,2.350454012,-2.044434589,2.139485295,-0.143540835,0.09582256,AA,C
1,7.103979639,-2.294033995,1.259448615,1.320659768,0.444145248,R,C
1,12.6470459,-1.797869961,0.93946253,-1.25671269,0.113374837,R,B
0,5.137422438,-2.673710014,0.319652363,-2.000072748,0.02539057,AA,C
1,-3.964325838,-2.002833127,0.551169897,2.252795414,0.260699556,AA,A
1,-2.884290814,-2.452102332,0.686981491,-1.296079648,0.00121963,R,C
0,6.020479623,-1.511405353,0.506912465,0.821215321,0.441890119,R,B
0,2.294978453,-2.296009729,0.370220346,-1.461221449,0.035123299,R,C
0,0.927515555,-2.326897251,0.503037483,-0.399871123,0.423025489,R,C
0,5.519307094,-1.87751368,1.131195474,1.106164444,0.252244784,R,C
0,6.427323291,-1.885533902,0.473165091,0.061112702,0.152764047,R,D
1,-7.114069444,-1.839423874,0.958155101,-1.149130812,0.113455285,R,C
0,3.901017919,-1.921348983,0.34135286,1.121469673,0.322210369,R,D
1,-0.898160485,-1.790148339,1.032063006,-0.28275577,0.537757628,AA,D
1,6.410950004,-1.585016955,1.412632945,0.637116591,0.224331213,AA,D
1,7.403615639,-2.352660877,1.894426835,0.279062168,0.051832217,R,A
0,4.183099616,-2.396398944,0.905191116,0.869008841,0.393638379,AA,D
0,5.401881237,-1.961165863,0.99557443,-0.935543079,0.209927805,R,C
1,5.535790735,-2.33623505,1.228150565,-0.29188225,0.087581257,R,D
1,-0.265326492,-1.853741494,0.3677527,0.556777778,0.212625656,R,C
0,1.259112243,-1.650761946,0.520576854,-2.174661718,0.148052636,R,C
0,0.211277065,-1.41150165,0.625176804,-0.356535509,0.199723234,R,B
1,-0.997131911,-2.09706361,0.928740311,-3.983568725,0.07948155,R,C
1,1.873533574,-2.030385133,1.180768273,1.069352757,0.183027746,R,C
0,1.30044528,-2.517930961,0.320125738,-0.424416045,0.142118679,R,D
1,4.967527193,-2.134235915,1.415872071,1.051919537,0.43733423,R,B
1,-0.511550374,-2.386760055,1.584927646,0.231687266,0.161238545,R,D
0,-0.131058072,-2.496353819,0.638840197,-1.800719681,0.232471728,AA,C
0,1.836831652,-1.679318486,0.970112083,1.1053219,0.051774057,AA,C
0,4.279940905,-2.129334252,0.686577564,0.266124124,0.148459491,R,C
1,4.891812805,-1.931022907,2.10380677,-0.195063451,0.593655957,R,C
0,-0.19365499,-1.704838792,0.667688805,-0.64212808,0.036036605,AA,C
0,4.523665893,-2.31249499,0.873679151,1.924665696,0.081732579,R,C
0,11.57902164,-2.332440482,0.384720591,-1.729917793,0.16626308,R,D
1,-1.457702222,-2.083399335,1.035296711,0.470751019,0.241727549,R,C
